Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DepartmentTurnoverBenchmark,JobRoleTurnoverBenchmark,OvertimeImpact,TravelImpact,MaritalImpact,ExternalRiskScore,AgeGroup,IncomePerYear,IncomeToAgeRatio,YearsAtCompanyRatio,YearsInRoleRatio,YearsWithManagerRatio,YearsSincePromotionRatio,TotalSatisfaction,SatisfactionScore,PerformanceScore,CareerProgressionRate,PromotionFrequency,JobStability,IsNewEmployee,IsSeniorEmployee,LongTimeNoPromotion,IncomeLevelMatch,DistanceOvertimeInteraction
23,1,2,9,3,2,4,1,3,1,8,1,1,1790,1,0,19,3,1,1,1,3,2,1,0,1,0,0.125,0.125,0.7,1.2,0.9,0.0945,0,21480,74.58333333333333,0.5,0.0,0.0,0.5,2.0,8,9,0.5,0.5,0.5,1,0,0,1.7882117882117883,0
32,2,2,6,4,3,2,1,3,2,7,3,2,5010,1,0,16,3,1,0,12,0,3,11,8,5,7,0.125,0.125,0.7,1.0,1.2,0.105,1,60120,151.8181818181818,0.8461538461538461,0.6666666666666666,0.5833333333333334,0.4166666666666667,2.0,9,9,0.15384615384615385,1.8333333333333333,5.5,0,1,1,2.5037481259370313,0
28,2,1,1,3,1,1,1,2,1,6,3,0,1563,1,0,14,3,4,1,1,2,1,1,0,0,0,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,0,18756,53.89655172413793,0.5,0.0,0.0,0.0,2.6666666666666665,9,6,0.5,1.0,0.5,1,0,0,1.5614385614385615,0
37,2,1,4,1,1,3,1,3,1,6,3,1,2996,7,1,15,3,4,0,8,2,3,6,4,1,3,0.12,0.12,1.3,1.0,0.9,0.1404,1,35952,78.84210526315789,0.6666666666666666,0.5714285714285714,0.42857142857142855,0.14285714285714285,3.3333333333333335,13,9,0.1111111111111111,3.0,0.75,0,0,0,2.993006993006993,4
47,2,1,1,3,5,1,1,3,1,6,4,1,3420,7,0,12,3,3,1,17,2,2,6,5,1,2,0.12,0.12,0.7,1.0,0.9,0.0756,2,41040,71.25,0.3333333333333333,0.7142857142857143,0.2857142857142857,0.14285714285714285,2.6666666666666665,10,9,0.05555555555555555,3.0,0.75,0,0,0,3.416583416583417,0
19,2,1,3,1,3,2,0,3,1,2,2,2,1483,1,0,14,3,4,0,1,3,3,1,0,0,0,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,17796,74.15,0.5,0.0,0.0,0.0,2.6666666666666665,11,9,0.5,1.0,0.5,1,0,0,1.4815184815184814,0
35,2,1,22,3,1,2,0,4,3,3,2,0,11996,7,0,18,3,2,1,10,6,2,7,7,6,2,0.12,0.09,0.7,1.0,1.0,0.0839999999999999,1,143952,333.22222222222223,0.6363636363636364,0.875,0.25,0.75,2.0,8,12,0.2727272727272727,1.0,0.875,0,0,1,3.9973342219260246,0
31,1,1,2,3,1,2,1,3,1,2,4,1,3722,6,1,13,3,3,1,7,2,1,2,2,2,2,0.12,0.12,1.3,1.2,0.9,0.16848,1,44664,116.3125,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,10,9,0.125,0.6666666666666666,0.2857142857142857,1,0,0,3.7182817182817183,2
37,2,1,7,4,3,1,1,3,3,5,3,2,13664,4,0,13,3,1,0,16,3,4,5,2,0,2,0.12,0.1,0.7,1.0,1.2,0.1007999999999999,1,163968,359.57894736842104,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,9,9,0.17647058823529413,5.0,1.0,0,0,0,4.553148950349883,0
37,2,0,8,2,4,3,1,3,2,1,2,0,4071,2,0,13,3,3,0,19,4,2,10,0,4,7,0.073,0.073,0.7,1.0,1.0,0.0510999999999999,1,48852,107.13157894736842,0.5,0.0,0.6363636363636364,0.36363636363636365,2.6666666666666665,10,9,0.1,2.0,3.3333333333333335,0,1,0,2.0344827586206895,0
47,0,1,29,4,1,1,1,3,3,3,2,1,11849,1,1,12,3,4,1,10,2,2,10,7,9,9,0.12,0.09,1.3,0.9,0.9,0.12636,2,142188,246.85416666666666,0.9090909090909091,0.6363636363636364,0.8181818181818182,0.8181818181818182,2.3333333333333335,9,9,0.2727272727272727,1.0,5.0,0,1,1,3.9483505498167277,29
22,2,1,19,1,3,3,1,3,1,6,4,1,2323,1,0,24,4,1,2,2,6,3,2,2,2,2,0.12,0.12,0.7,1.0,0.9,0.0756,0,27876,101.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,11,12,0.3333333333333333,0.6666666666666666,1.0,1,0,0,2.3206793206793206,0
59,2,1,3,3,3,3,0,4,1,2,1,1,2670,4,1,20,4,1,3,12,3,2,1,0,0,0,0.12,0.12,1.3,1.0,0.9,0.1404,3,32040,44.5,0.07692307692307693,0.0,0.0,0.0,1.6666666666666667,7,16,0.07692307692307693,1.0,0.2,1,0,0,2.6673326673326674,3
35,2,2,1,5,2,3,1,3,3,7,2,1,7295,1,0,13,3,1,2,10,3,3,10,8,0,6,0.125,0.125,0.7,1.0,0.9,0.07875,1,87540,202.63888888888889,0.9090909090909091,0.7272727272727273,0.5454545454545454,0.0,2.0,9,9,0.2727272727272727,10.0,5.0,0,1,0,2.4308563812062647,0
46,2,2,3,1,2,1,1,3,4,3,3,1,17465,3,0,12,3,4,1,23,3,3,12,9,4,9,0.125,0.09,0.7,1.0,0.9,0.07875,2,209580,371.59574468085106,0.5,0.6923076923076923,0.6923076923076923,0.3076923076923077,2.6666666666666665,11,9,0.16666666666666666,2.4,3.0,0,1,0,4.36515871032242,0
37,2,1,6,3,3,3,1,4,2,6,1,0,5974,4,1,13,3,1,2,13,2,3,7,7,6,7,0.12,0.12,1.3,1.0,1.0,0.156,1,71688,157.21052631578948,0.5,0.875,0.875,0.75,1.6666666666666667,8,12,0.14285714285714285,1.0,1.4,0,0,1,2.9855072463768115,6
32,2,1,8,2,3,3,0,4,2,6,3,1,5175,5,0,12,3,3,1,9,3,2,5,3,1,3,0.12,0.12,0.7,1.0,0.9,0.0756,1,62100,156.8181818181818,0.5,0.5,0.5,0.16666666666666666,3.0,11,12,0.2,2.5,0.8333333333333334,0,0,0,2.586206896551724,0
34,2,1,2,4,5,3,0,3,2,0,4,2,6687,1,0,11,3,4,0,14,2,4,14,11,4,11,0.12,0.11,0.7,1.0,1.2,0.1007999999999999,1,80244,191.05714285714285,0.9333333333333333,0.7333333333333333,0.7333333333333333,0.26666666666666666,3.6666666666666665,15,9,0.13333333333333333,2.8,7.0,0,1,0,3.341829085457271,0
41,2,1,5,5,3,2,1,4,1,6,3,1,2127,2,1,12,3,1,0,7,5,2,4,2,0,3,0.12,0.12,1.3,1.0,0.9,0.1404,2,25524,50.642857142857146,0.5,0.4,0.6,0.0,2.0,8,12,0.125,4.0,1.3333333333333333,0,0,0,2.1248751248751248,5
32,1,1,10,3,1,1,1,3,1,6,3,1,3433,6,0,13,3,1,1,10,3,2,5,2,1,3,0.12,0.12,0.7,1.2,0.9,0.09072,1,41196,104.03030303030303,0.45454545454545453,0.3333333333333333,0.5,0.16666666666666666,1.6666666666666667,7,9,0.09090909090909091,2.5,0.7142857142857143,0,0,0,3.4295704295704295,0
38,0,2,2,2,1,4,1,2,2,7,4,1,5249,3,0,18,3,4,1,13,0,3,8,7,7,5,0.125,0.125,0.7,0.9,0.9,0.070875,1,62988,134.5897435897436,0.5714285714285714,0.7777777777777778,0.5555555555555556,0.7777777777777778,4.0,15,6,0.14285714285714285,1.0,2.0,0,0,1,2.6231884057971016,0
32,2,1,3,4,3,3,0,3,2,4,1,1,6725,1,0,12,3,3,1,8,2,4,8,7,6,3,0.12,0.1,0.7,1.0,0.9,0.0756,1,80700,203.78787878787878,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.6666666666666666,2.3333333333333335,11,9,0.2222222222222222,1.1428571428571428,4.0,0,0,1,3.3608195902048976,0
46,2,1,18,3,3,3,0,3,2,4,3,0,4810,2,0,14,3,3,1,19,5,2,10,7,0,8,0.12,0.1,0.7,1.0,1.0,0.0839999999999999,2,57720,102.34042553191489,0.5,0.6363636363636364,0.7272727272727273,0.0,3.0,11,9,0.1,10.0,3.3333333333333335,0,1,0,2.4037981009495253,0
28,2,1,1,2,1,1,0,1,1,6,2,2,2216,7,1,13,3,4,0,10,4,3,7,7,3,7,0.12,0.12,1.3,1.0,1.2,0.1872,0,26592,76.41379310344827,0.6363636363636364,0.875,0.875,0.375,2.3333333333333335,10,3,0.09090909090909091,1.75,0.875,0,0,0,2.213786213786214,1
51,2,1,9,4,1,4,1,3,1,2,4,1,2075,3,0,23,4,2,2,10,4,3,4,2,0,3,0.12,0.12,0.7,1.0,0.9,0.0756,3,24900,39.90384615384615,0.36363636363636365,0.4,0.6,0.0,3.3333333333333335,13,12,0.09090909090909091,4.0,1.0,0,0,0,2.072927072927073,0
28,1,1,6,3,1,3,1,2,1,6,3,0,2703,1,1,14,3,4,1,3,2,3,3,1,0,2,0.12,0.12,1.3,1.2,1.0,0.1872,0,32436,93.20689655172414,0.75,0.25,0.5,0.0,3.3333333333333335,13,6,0.25,3.0,1.5,0,0,0,2.7002997002997002,6
45,2,1,9,3,1,2,1,3,2,2,2,0,2348,8,0,18,3,3,1,20,2,1,17,9,0,15,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,2,28176,51.04347826086956,0.8095238095238095,0.5,0.8333333333333334,0.0,2.3333333333333335,8,9,0.09523809523809523,17.0,1.8888888888888888,0,1,0,1.1734132933533232,0
48,2,1,1,4,1,4,0,2,4,3,1,1,15402,7,0,11,3,1,1,21,3,1,3,2,0,2,0.12,0.09,0.7,1.0,0.9,0.0756,2,184824,314.3265306122449,0.13636363636363635,0.5,0.5,0.0,2.0,7,6,0.18181818181818182,3.0,0.375,0,0,0,3.849537615596101,0
30,2,1,9,2,3,4,1,2,1,2,3,2,2206,1,0,13,3,1,0,10,5,3,10,0,1,8,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,26472,71.16129032258064,0.9090909090909091,0.0,0.7272727272727273,0.09090909090909091,2.6666666666666665,11,6,0.09090909090909091,5.0,5.0,0,1,0,2.203796203796204,0
32,2,1,29,4,1,3,0,2,1,2,2,2,2837,1,0,13,3,3,0,6,3,3,6,2,4,1,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,34044,85.96969696969697,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.5714285714285714,2.6666666666666665,11,6,0.14285714285714285,1.2,3.0,0,0,0,2.8341658341658342,0
25,2,2,4,1,2,3,1,2,2,7,1,1,4256,1,0,12,3,1,0,5,1,4,5,2,0,3,0.125,0.125,0.7,1.0,0.9,0.07875,0,51072,163.69230769230768,0.8333333333333334,0.3333333333333333,0.5,0.0,1.6666666666666667,9,6,0.3333333333333333,5.0,2.5,0,0,0,2.126936531734133,0
29,1,1,24,2,1,4,1,2,1,6,4,2,2439,1,1,24,4,2,0,1,3,2,1,0,1,0,0.12,0.12,1.3,1.2,1.2,0.22464,0,29268,81.3,0.5,0.0,0.0,0.5,3.3333333333333335,12,8,0.5,0.5,0.5,1,0,0,2.4365634365634365,24
31,2,2,13,4,3,2,1,3,2,7,1,0,4233,2,0,17,3,3,0,9,2,1,3,1,1,2,0.125,0.125,0.7,1.0,1.0,0.0875,1,50796,132.28125,0.3,0.25,0.5,0.25,2.0,7,9,0.2,1.5,1.0,0,0,0,2.1154422788605696,0
54,2,1,2,4,5,1,0,3,3,5,3,1,13549,9,0,12,3,1,1,16,5,1,4,3,0,3,0.12,0.1,0.7,1.0,0.9,0.0756,3,162588,246.34545454545454,0.23529411764705882,0.6,0.6,0.0,1.6666666666666667,6,9,0.17647058823529413,4.0,0.4,0,0,0,4.514828390536488,0
47,2,2,4,2,1,4,0,3,2,7,4,2,4163,1,1,17,3,3,0,9,0,3,9,0,0,7,0.125,0.125,1.3,1.0,1.2,0.195,2,49956,86.72916666666667,0.9,0.0,0.7,0.0,3.6666666666666665,14,9,0.2,9.0,4.5,0,0,0,2.0804597701149423,4
25,2,2,18,1,1,1,1,4,2,7,3,1,6232,2,0,11,3,2,0,6,3,2,3,2,1,2,0.125,0.125,0.7,1.0,0.9,0.07875,0,74784,239.69230769230768,0.42857142857142855,0.5,0.5,0.25,2.0,8,12,0.2857142857142857,1.5,1.0,0,0,0,3.1144427786106945,0
37,2,1,19,2,1,2,1,3,1,6,2,1,3022,4,0,21,4,1,0,8,1,3,1,0,0,0,0.12,0.12,0.7,1.0,0.9,0.0756,1,36264,79.52631578947368,0.1111111111111111,0.0,0.0,0.0,1.6666666666666667,8,12,0.1111111111111111,1.0,0.2,1,0,0,3.018981018981019,0
44,1,1,2,1,3,2,1,3,3,4,3,2,10209,5,1,18,3,2,0,16,2,2,2,2,2,2,0.12,0.1,1.3,1.2,1.2,0.22464,2,122508,226.86666666666667,0.11764705882352941,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,9,9,0.17647058823529413,0.6666666666666666,0.3333333333333333,1,0,0,3.4018660446517828,2
19,2,2,22,1,2,4,1,3,1,8,3,2,1675,1,1,19,3,4,0,0,2,2,0,0,0,0,0.125,0.125,1.3,1.0,1.2,0.195,0,20100,83.75,0.0,0.0,0.0,0.0,3.6666666666666665,13,9,1.0,0.0,0.0,1,0,0,1.6733266733266734,22
26,1,1,11,2,3,1,1,3,2,0,1,1,4741,1,1,13,3,3,1,5,3,3,5,3,3,3,0.12,0.11,1.3,1.2,0.9,0.16848,0,56892,175.59259259259258,0.8333333333333334,0.5,0.5,0.5,1.6666666666666667,8,9,0.3333333333333333,1.25,2.5,0,0,0,2.369315342328836,11
54,2,0,19,4,3,3,1,3,3,1,2,1,10725,2,0,15,3,3,1,16,1,4,9,7,7,1,0.073,0.073,0.7,1.0,0.9,0.0459899999999999,3,128700,195.0,0.5294117647058824,0.7,0.1,0.7,2.6666666666666665,12,9,0.17647058823529413,1.125,3.0,0,0,1,3.5738087304231922,0
33,2,2,8,4,2,3,1,3,2,7,3,0,7104,0,0,12,3,4,0,6,3,3,5,0,1,2,0.125,0.125,0.7,1.0,1.0,0.0875,1,85248,208.94117647058823,0.7142857142857143,0.0,0.3333333333333333,0.16666666666666666,3.3333333333333335,13,9,0.2857142857142857,2.5,5.0,0,0,0,3.550224887556222,0
45,2,1,20,2,3,3,1,3,4,0,4,1,13496,0,1,14,3,2,0,21,2,3,20,7,4,10,0.12,0.11,1.3,1.0,0.9,0.1404,2,161952,293.39130434782606,0.9090909090909091,0.3333333333333333,0.47619047619047616,0.19047619047619047,3.0,12,9,0.18181818181818182,4.0,20.0,0,1,0,3.3731567108222946,20
36,2,2,17,2,2,3,1,2,2,7,2,1,5507,2,0,16,3,3,2,12,1,1,4,2,1,3,0.125,0.125,0.7,1.0,0.9,0.07875,1,66084,148.83783783783784,0.3076923076923077,0.4,0.6,0.2,2.6666666666666665,9,6,0.15384615384615385,2.0,1.3333333333333333,0,0,0,2.7521239380309845,0
27,1,1,15,3,1,4,0,2,1,6,1,1,4774,0,0,19,3,4,1,8,2,2,7,6,7,3,0.12,0.12,0.7,1.2,0.9,0.09072,0,57288,170.5,0.7777777777777778,0.75,0.375,0.875,3.0,11,6,0.1111111111111111,0.875,7.0,0,0,1,4.769230769230769,0
49,2,1,5,4,5,1,1,3,2,0,3,1,6651,2,0,14,3,2,1,20,0,2,3,2,1,2,0.12,0.11,0.7,1.0,0.9,0.0756,2,79812,133.02,0.14285714285714285,0.5,0.5,0.25,2.0,8,9,0.09523809523809523,1.5,1.0,0,0,0,3.3238380809595203,0
34,2,2,8,2,5,2,1,4,2,7,3,1,6799,1,0,21,4,3,2,10,5,3,10,8,4,8,0.125,0.125,0.7,1.0,0.9,0.07875,1,81588,194.25714285714287,0.9090909090909091,0.7272727272727273,0.7272727272727273,0.36363636363636365,2.6666666666666665,11,16,0.18181818181818182,2.0,5.0,0,1,0,3.397801099450275,0
45,2,1,10,2,1,1,1,3,1,6,4,1,2654,3,0,21,4,4,2,8,3,2,2,2,0,2,0.12,0.12,0.7,1.0,0.9,0.0756,2,31848,57.69565217391305,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0,3.0,11,12,0.1111111111111111,2.0,0.5,1,0,0,2.6513486513486515,0
40,2,1,4,1,3,4,0,3,5,3,3,1,19033,1,0,14,3,2,1,21,2,3,20,8,9,9,0.12,0.09,0.7,1.0,0.9,0.0756,1,228396,464.219512195122,0.9090909090909091,0.38095238095238093,0.42857142857142855,0.42857142857142855,3.0,12,9,0.22727272727272727,2.0,10.0,0,1,1,3.8058388322335532,0
26,2,1,6,3,4,3,0,2,1,6,2,1,2368,1,0,19,3,3,0,5,3,2,5,4,4,3,0.12,0.12,0.7,1.0,0.9,0.0756,0,28416,87.70370370370371,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,2.6666666666666665,10,6,0.16666666666666666,1.0,2.5,0,0,0,2.3656343656343655,0
42,2,1,2,4,1,3,0,3,2,0,4,1,4089,1,0,13,3,2,2,10,4,3,10,2,2,2,0.12,0.11,0.7,1.0,0.9,0.0756,2,49068,95.09302325581395,0.9090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,3.0,12,9,0.18181818181818182,3.3333333333333335,5.0,0,1,0,2.0434782608695654,0
38,2,1,9,2,1,2,1,3,1,6,4,0,4771,2,0,19,3,4,2,10,0,4,5,2,0,3,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,1,57252,122.33333333333333,0.45454545454545453,0.3333333333333333,0.5,0.0,3.3333333333333335,14,9,0.09090909090909091,5.0,1.6666666666666667,0,0,0,4.766233766233766,0
20,2,2,2,3,3,3,0,3,1,8,3,2,2783,1,0,19,3,1,0,2,3,3,2,2,2,2,0.125,0.125,0.7,1.0,1.2,0.105,0,33396,132.52380952380952,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,10,9,0.3333333333333333,0.6666666666666666,1.0,1,0,0,2.78021978021978,0
53,2,1,2,3,3,4,1,4,4,5,2,2,16598,4,0,12,3,2,0,35,2,2,9,8,8,8,0.12,0.1,0.7,1.0,1.2,0.1007999999999999,3,199176,307.3703703703704,0.25,0.8,0.8,0.8,2.6666666666666665,10,12,0.1111111111111111,1.0,1.8,0,0,1,4.14846288427893,0
41,2,0,10,4,0,2,1,2,5,3,4,0,19141,3,0,15,3,2,3,23,2,2,21,6,12,6,0.073,0.09,0.7,1.0,1.0,0.0510999999999999,2,229692,455.73809523809524,0.875,0.2727272727272727,0.2727272727272727,0.5454545454545454,2.6666666666666665,10,6,0.20833333333333334,1.6153846153846154,5.25,0,1,1,3.8274345130973804,0
36,0,2,10,4,3,2,1,3,3,7,4,2,9980,1,0,14,3,4,0,10,3,2,10,3,9,7,0.125,0.125,0.7,0.9,1.2,0.0945,1,119760,269.72972972972974,0.9090909090909091,0.2727272727272727,0.6363636363636364,0.8181818181818182,3.3333333333333335,12,9,0.2727272727272727,1.0,5.0,0,1,1,3.3255581472842386,0
36,0,1,8,3,1,1,0,4,3,5,1,1,11713,9,0,14,3,1,1,10,2,3,8,7,0,5,0.12,0.1,0.7,0.9,0.9,0.06804,1,140556,316.56756756756755,0.7272727272727273,0.7777777777777778,0.5555555555555556,0.0,1.0,6,12,0.2727272727272727,8.0,0.8,0,0,0,3.903032322559147,0
34,2,1,3,3,1,4,0,3,2,6,2,0,5433,1,0,12,3,3,1,11,2,3,11,8,7,9,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,1,65196,155.22857142857143,0.9166666666666666,0.6666666666666666,0.75,0.5833333333333334,3.0,12,9,0.16666666666666666,1.375,5.5,0,1,1,2.715142428785607,0
33,0,2,16,3,1,3,0,3,2,7,4,0,5368,1,1,25,4,3,1,7,2,3,6,5,1,2,0.125,0.125,1.3,0.9,1.0,0.14625,1,64416,157.88235294117646,0.75,0.7142857142857143,0.2857142857142857,0.14285714285714285,3.3333333333333335,13,12,0.25,3.0,3.0,0,0,0,2.682658670664668,16
30,2,1,8,2,1,2,0,4,3,5,1,1,11416,0,1,12,3,3,3,9,4,2,8,7,1,7,0.12,0.1,1.3,1.0,0.9,0.1404,0,136992,368.258064516129,0.8,0.7777777777777778,0.7777777777777778,0.1111111111111111,2.0,8,12,0.3,4.0,8.0,0,0,0,3.8040653115628125,8
32,0,1,1,3,1,4,1,3,1,2,4,0,2314,0,0,12,3,2,1,4,2,3,3,0,0,2,0.12,0.12,0.7,0.9,1.0,0.0756,1,27768,70.12121212121212,0.6,0.0,0.5,0.0,3.3333333333333335,13,9,0.2,3.0,3.0,0,0,0,2.311688311688312,0
28,1,1,1,3,3,1,1,2,1,2,2,0,2596,1,0,15,3,1,2,1,2,3,1,0,0,0,0.12,0.12,0.7,1.2,1.0,0.1007999999999999,0,31152,89.51724137931035,0.5,0.0,0.0,0.0,1.3333333333333333,7,6,0.5,1.0,0.5,1,0,0,2.5934065934065935,0
23,2,1,9,1,3,2,1,3,1,2,1,1,2500,1,0,14,3,4,1,5,2,4,4,3,0,2,0.12,0.12,0.7,1.0,0.9,0.0756,0,30000,104.16666666666667,0.6666666666666666,0.6,0.4,0.0,2.3333333333333335,11,9,0.16666666666666666,4.0,2.0,0,0,0,2.4975024975024973,0
34,2,2,4,3,1,3,1,3,3,7,4,1,9713,2,1,13,3,4,3,9,3,3,5,3,1,0,0.125,0.125,1.3,1.0,0.9,0.14625,1,116556,277.51428571428573,0.5,0.5,0.0,0.16666666666666666,3.6666666666666665,14,9,0.3,2.5,1.6666666666666667,0,0,0,3.2365878040653118,4
40,2,1,1,4,1,1,1,3,4,3,1,0,16823,2,0,11,3,1,1,22,3,3,19,7,11,16,0.12,0.09,0.7,1.0,1.0,0.0839999999999999,1,201876,410.3170731707317,0.8260869565217391,0.35,0.8,0.55,1.0,6,9,0.17391304347826086,1.5833333333333333,6.333333333333333,0,1,1,4.204698825293677,0
20,2,1,3,3,1,1,1,2,1,2,3,2,3033,1,0,12,3,1,0,2,2,2,2,2,1,2,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,36396,144.42857142857142,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,7,6,0.3333333333333333,1.0,1.0,1,0,0,3.02997002997003,0
24,2,1,23,3,3,2,1,4,1,6,4,1,2725,1,1,11,3,2,2,6,3,3,6,5,1,4,0.12,0.12,1.3,1.0,0.9,0.1404,0,32700,109.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.14285714285714285,2.6666666666666665,11,12,0.14285714285714285,3.0,3.0,0,0,0,2.722277722277722,23
49,2,1,3,2,3,3,0,2,2,2,1,1,4789,4,0,25,4,1,1,10,3,3,3,2,1,2,0.12,0.12,0.7,1.0,0.9,0.0756,2,57468,95.78,0.2727272727272727,0.5,0.5,0.25,1.6666666666666667,8,8,0.18181818181818182,1.5,0.6,0,0,0,2.393303348325837,0
29,2,1,1,3,5,3,1,3,1,6,3,2,2058,0,0,14,3,4,0,7,1,2,6,2,1,5,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,24696,68.6,0.75,0.2857142857142857,0.7142857142857143,0.14285714285714285,3.3333333333333335,12,9,0.125,3.0,6.0,0,0,0,2.055944055944056,0
56,2,1,14,4,1,2,0,3,1,6,2,1,4963,9,1,18,3,1,3,7,2,3,5,4,4,3,0.12,0.12,1.3,1.0,0.9,0.1404,3,59556,87.0701754385965,0.625,0.6666666666666666,0.5,0.6666666666666666,1.6666666666666667,8,9,0.125,1.0,0.5,0,0,0,4.958041958041958,14
35,1,1,18,4,1,3,1,3,2,0,3,1,5689,1,1,14,3,4,2,10,2,4,10,2,0,2,0.12,0.11,1.3,1.2,0.9,0.16848,1,68268,158.02777777777777,0.9090909090909091,0.18181818181818182,0.18181818181818182,0.0,3.3333333333333335,14,9,0.18181818181818182,10.0,5.0,0,1,0,2.843078460769615,18
37,2,1,1,2,3,3,0,2,1,6,1,1,3920,2,0,14,3,1,1,17,2,2,3,1,0,2,0.12,0.12,0.7,1.0,0.9,0.0756,1,47040,103.15789473684211,0.16666666666666666,0.25,0.5,0.0,1.6666666666666667,7,6,0.05555555555555555,3.0,1.0,0,0,0,3.9160839160839163,0
30,2,2,15,2,2,3,1,2,3,7,1,0,7140,2,0,11,3,1,1,12,2,3,7,7,1,7,0.125,0.125,0.7,1.0,1.0,0.0875,0,85680,230.32258064516128,0.5384615384615384,0.875,0.875,0.125,1.6666666666666667,8,6,0.23076923076923078,3.5,2.3333333333333335,0,0,0,2.3792069310229924,0
33,2,1,14,3,3,4,0,3,1,6,2,1,2756,1,0,13,3,4,1,8,5,3,8,7,1,6,0.12,0.12,0.7,1.0,0.9,0.0756,1,33072,81.05882352941177,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.1111111111111111,3.3333333333333335,13,9,0.1111111111111111,4.0,4.0,0,0,0,2.7532467532467533,0
33,2,2,9,4,2,1,0,3,2,7,1,2,8224,0,1,17,3,1,0,6,3,3,5,2,0,3,0.125,0.125,1.3,1.0,1.2,0.195,1,98688,241.88235294117646,0.7142857142857143,0.3333333333333333,0.5,0.0,1.0,6,9,0.2857142857142857,5.0,5.0,0,0,0,4.109945027486257,9
34,2,1,27,2,3,4,0,3,1,6,2,2,2311,2,0,15,3,4,0,9,3,3,3,2,1,2,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,27732,66.02857142857142,0.3,0.5,0.5,0.25,3.3333333333333335,13,9,0.1,1.5,1.0,0,0,0,2.3086913086913086,0
42,1,1,9,2,3,1,0,3,1,2,4,2,3673,1,0,13,3,3,0,12,3,3,12,9,5,8,0.12,0.12,0.7,1.2,1.2,0.1209599999999999,2,44076,85.4186046511628,0.9230769230769231,0.6923076923076923,0.6153846153846154,0.38461538461538464,2.6666666666666665,11,9,0.07692307692307693,2.0,6.0,0,1,1,3.6693306693306695,0
60,2,1,7,3,1,1,0,3,5,3,1,1,19566,5,0,11,3,4,0,33,5,1,29,8,11,10,0.12,0.09,0.7,1.0,0.9,0.0756,3,234792,320.75409836065575,0.8529411764705882,0.26666666666666666,0.3333333333333333,0.36666666666666664,2.0,7,9,0.14705882352941177,2.4166666666666665,4.833333333333333,0,1,1,3.9124175164967006,0
37,2,1,10,4,1,3,1,3,2,4,2,2,4197,2,1,12,3,4,0,18,2,2,1,0,0,1,0.12,0.1,1.3,1.0,1.2,0.1872,1,50364,110.44736842105263,0.05263157894736842,0.0,0.5,0.0,3.0,11,9,0.10526315789473684,1.0,0.3333333333333333,1,0,0,2.0974512743628186,10
24,2,1,21,2,5,3,1,2,1,2,1,0,2296,0,0,14,3,2,3,2,3,3,1,1,0,0,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,0,27552,91.84,0.3333333333333333,0.5,0.0,0.0,2.0,9,6,0.3333333333333333,1.0,1.0,1,0,0,2.2937062937062938,0
32,0,1,29,4,3,4,0,3,1,2,3,2,4025,9,0,12,3,2,0,10,2,3,8,7,7,7,0.12,0.12,0.7,0.9,1.2,0.09072,1,48300,121.96969696969697,0.7272727272727273,0.7777777777777778,0.7777777777777778,0.7777777777777778,3.0,12,9,0.09090909090909091,1.0,0.8,0,0,1,4.020979020979021,0
